Product_id,Selling_Price
AIREDGGD9RJPZGYW,5568.15412134912
PCSEDAPMHR2HNHWP,8265.307970413625
PACE95FMAFXHZB5C,4518.973120467965
WATDG4KP445AV5XC,13532.289427995858
ACCE9EYRRNZYZUBG,458.4719651260767
ACCE8XZMAHNC8JVS,628.1179841848091
SHOED5DCSTQKZCGF,3717.46537600388
NKCE64Z4NGBHNAY7,3509.9489776970304
PBXE8WQTZ5GA2YYQ,783.8135091003161
MUGEGZUMGYAPVSZH,4467.499186111155
PBXE4RB3Y3GXWPFV,735.6238194752615
PCSE2ZFDJJGFNHC7,676.3567694748019
CRTECN2QT5HKHZ8F,4870.603508165625
MUGEACY8Q7ZYSTN8,1536.6269517031649
ACCEGG9VGRMQGHRD,7321.437221288879
PCSE76X48PVSDDVK,1093.4122922449226
PBXE6677X2D6UFZZ,5758.154061388797
WCKEGGGD2TXHHTJC,326.40794945936165
NKCE7MMGF4PPGNA6,2991.9705993651737
CRTECN2QYTPHK5YQ,4979.07986200492
OIDEJFCWMMR6JQBE,5690.42948693188
WATE5HFY4MJX6CHD,5247.081979879322
DREE4FC4TAR8M5GN,1373.0993275045003
HACEGPF9DZVUZBFY,7926.916171856213
PBXE4Q7YF5KUYJYW,11412.347860356978
SHIED9YEH65NSA8N,10499.827934897763
WATDHMQJ68MVBRFV,13551.572370726522
HMBEGWTFEV4TF2RH,3209.3512961144047
SHIE2FH7YTVDHFGT,3073.3855308249485
CRTECN2QYRY2KWZF,4453.217655103364
TSHEDJXPN4HNT2UP,6072.3902376800515
SHOECZH5WGBZHZES,2625.6850749331297
NKCEDCT9MSAYG6H5,5340.173068844126
SOCEGGVYBTZPKXVP,4579.770901618766
PBXECARAQBCDSAZW,3360.3626051820142
CAGDU85YDHP9ZJH7,2343.021197656142
TCVEHSMFEGNCAGYN,5020.251932260859
RNGEDAPFZ2GKRUER,869.8397695729841
CAGDY9Q7HSNDHGFC,3783.41980408234
NKCECKHYZVHBQU9F,480.7506723577887
NKCDQSVCRH8W73GF,6682.821023319961
WATD9H76RKGUUZHY,14000.108702819778
NKCE5HYVDQVATMKF,2002.786086713127
RNGE9GWMKVHGEYZG,4237.801178026767
SHOEAGUMMWFABHUT,3436.7443728182534
SWDEGZMPYQGNEBHG,5117.3546378099445
TOPEFDXSHZPHCUAU,9336.230326673303
CAGDU85Y85GDJGUD,1102.6563655007267
CAGE4BQXK3FSTRRS,3303.030470020864
CAGDZVGTV3SMMMBY,5264.910170079985
BEOEGXRVQPCKJHYC,3436.259919978648
NKCE9YFBBYBM88DR,3235.5622406997327
DREECZGZVWGQM23M,3988.45073050182
PBXECYF3YHWYG4UN,349.62520896848577
WATEBG8FGBPUPKCV,4986.164645217855
SHIEEJG9RRDUH9XG,3342.1328560689417
CRTECN2QXAPEWXSF,2668.0614651741766
BRAEE6YMSYPNCUX3,1296.7919685881013
WATE9MVXJXHZHEJU,3441.6230278582293
RNGDREYRQQGZAPQM,5642.999471147591
CTPEGGFSNDQFAAVE,3419.6237171427465
NKCEF2RFAPHSHZZZ,3998.210065989085
TOPDYAZZG5NU7ZBZ,7248.749358966249
PBXE7QPWMSS5XGPZ,271.0965574791029
PCSECV3FHFAQ9T36,12186.217457790624
CRNEJB4NBT9BTM84,5118.004644781623
TSHEHU5RFJCTJKBV,6943.8954259738
DREECZJC3XBKGDZT,5500.794209893282
SUDEGGATGYXA9YBC,12372.715307856433
BRAE8WYHTVZMFFHS,5705.134099272927
SFFEGZBXTYFSYJQA,4289.055943704375
ACCEABVYXNHCT8UE,5350.738971230515
BWLE6SJE9PXGV6DD,954.9130245389881
NKCDYQ3RHYREHHYV,3900.089286491598
NKCECDCRWDMZEH2Z,2985.0989891106365
SRTEH2F6HUZMQ6SJ,7172.9238992801975
BRAE6KWFGZFXKPPB,3582.484954599092
HACEJQY5FQRZZUGM,8433.958970080024
CAGEYUXVF2FNARKD,3172.663018651842
NKCE7M3QTHTCGVVF,4070.017777206741
TOPE8PBFNH9YNHFK,4993.950849085739
BRAEDQFRZS9QFYTQ,1384.1841613744227
HMBEJCMMQR2JHFVP,2085.978103030552
ACCDRFVG52PHVRSK,7597.14849689558
NKCE7MBR4QRBASDQ,3239.7571655474894
NKCDWBPZNZU5K2QZ,3492.4011488617043
BRAE8HMQATXFHFGZ,3655.0911960289086
MUGEAGGKEGCPWWPN,3539.9233919577805
BKPEGXYWWJPETZZA,5323.68926245149
SGLEGBV6ZNUJNJS9,5981.720350908811
CAGEYUXVAKNKDUUV,6480.159427201589
NKCEDH9ANZGDAUWG,3096.5187907139143
NKCE5EHJHS38BUWB,3467.8759035271246
PBXE9YWGRFUQXHQH,12686.50037409656
SHIE3QDHP5RDGMZY,2611.0071479115654
RNGE9HDVMPVBYPGJ,3264.2471416874196
SCHE4YSTCUUSJWCK,2025.176739403737
SNDEGGTV9XERMGHH,7203.5297177910625
PBXE92XFUMB7QWY6,8388.73324076566
CRTECN2QYK2R2PUS,4092.960331254599
TOPEEEPVYHHF9HGW,3330.2845348267465
MUGE8F5RDEYMH4YH,3905.133527629909
NKCE52CSJ2GUY64G,1360.3897245145845
SHOE2K68QHZ3DWZF,3811.037083863076
DREE9YJHZZHWHAU7,4022.441989811976
NKCEACYSHS4MGKGY,12802.377369551665
CAGECT64KH6CZVMR,14035.717187083614
WATD9H76RG5FQT5Y,14360.006655510746
NKCE5UY97ACC9QAZ,518.4131238673831
LJGEG6UPBW8GKPRD,4595.158466307705
PBXEBFGFRM5797BZ,4581.876491580025
RNGEAY8GRWYMYSAK,5094.575933844457
SHOEF9G8WTWGAAFB,3742.741195781258
PBXE5ZJZSAC73ZED,8590.771698644334
NKCEYYX9HJWJXAA8,3448.69851658894
CAGDTFSHTF6TRBFZ,4490.664553821964
PBXE6E6YDZDNVKQH,714.3780126886107
TROEGNQDQNGN99PJ,4427.2855349795345
CRTECN2QXC68CTUM,6340.8915390706115
CRTECN2QZNXTGGXG,5307.060626910361
VANE4VND2XHZRCNT,942.6792553180393
NKCE8SESMHF2VSRM,3775.337656729756
SHOEBYY4ZDWGQGEW,7732.4932509206365
NKCEB7935AJSADGR,3816.366803328592
SHIEBAXYS3FUTX8Z,6475.083353135951
NKCE2YCPKAPWDH8C,2864.1991323160396
FABE92NVHZHSFHGT,3359.765679132112
SHIE93YGTRAV6XTW,5702.340184320046
CSOEGTPR39XZHZJY,4961.946813232396
WATE5HFYHPFHRCHY,5008.143163508344
BRAEBHCHY6VVRNRQ,1843.070952625997
NKCE5QPMUZRQFDAZ,1870.7402886228126
NKCE9ABEE5HDWZSM,5899.7012887558585
SHOEJCZ28JFRY9RR,5893.638107655774
PSLEAVTQQXEXZYYZ,4749.085033108356
SHOE66V8UMNGZKYM,977.1753596189445
SHIE5HBGWKWJWFRA,3777.127554030238
TOPE4HXDZHPR9K2C,1714.817503097601
BRAEBCTWGWYRWXHC,5460.219591908174
TOPE6ZCJBVZY3HBH,5023.646647302887
CRNEG7BKMFFYHQ8Z,4828.7724902072705
SHOE7DJBEPYGQPHF,3810.959878566235
ACCEHY86UG6B63AZ,4719.181530624784
BLBEJR23J2CTPFAU,6220.332456155188
ACCEEV5V5VD5DR9C,795.9766095854077
UMBEJZFHE285UEV2,6021.7634958512335
SHOEBN3FFYG75P3D,3016.246380586591
NKCEFGFURYNWH2DR,3897.766771457268
ETHEJG7NW4M4AFCZ,6838.1700220161665
SWSE9UH4KXCHZHRJ,3480.526318558021
CRTECN2QZ7XUGBR6,4206.490089212455
BRAEDNX2NHZX5PKN,9753.20593327794
BRAE73KFJGNSP2NP,2042.6563983672036
MAHEDFPZVKF79JVQ,3968.2243068328726
NKCECRQY6MGHBPQ3,8867.660137278166
CRTECN2QYYWUXHRP,3154.713126224547
CPCEKY4TKBYFE7PH,5699.461784436747
TOPEA8HNSZB8VGUR,2384.887048844408
TOPECJZ4ZDXQZB4A,5244.05763850343
SHIE92XGJHG4HH5E,6200.77894261042
CRTECN2QVSZXUG7X,4890.6777559019765
BRAEBBYRUSRHZD34,7485.82321127516
IFPEE76BG92E5SVS,5699.751728625011
CAGEBZ7UGCZZHVTE,219.09649041622026
CAGE3GFTPMNXPZAG,775.1808951337083
SWTEDX3KRCTNHUGY,5857.7104856007145
BBAEFKXVXVM8SYZW,7311.089274111769
PENEGZ6RHFWHX7JX,1489.5967763258195
ETHEGFZFQT7ZCH3U,3068.9291823505364
TOPEE2FFAXQGSUZH,5334.510009042738
CRTECN2QWAGCHYGC,3887.8549184153385
SNDEJGWQSWNHXXA3,12013.056648333857
BHGEGTAVKNNCPUGG,13323.310979746659
BBAEGNUNHHZEYSPD,499.1331874381179
NKCEANMPZYMHYEA3,418.3157202444208
RNGE88Q9FH632SHU,1142.1800729161796
SNDE7PY9TG8P7YYR,813.2072283020619
SNDEHZQ7YZAHAZYP,4770.707758989271
CRTECN2RDAKXQHYH,3575.5880995720295
SNDEAVZ4MSGYFBUD,1588.2217752040488
RTRDWBPC23ZAYMSE,10492.420543095808
PCSDYQEW5ZMFBVFQ,11172.334754349733
DREECZJBH8KGCZHT,8361.721911395472
CAGED654SQMMADH7,2055.4835610435207
MFLEYGFH8PFBVRDG,5032.929905544551
SHIEBWNUURZ8BWDZ,4164.494647048381
BRAECTFYXKNAVFAN,5821.7173678485115
BRAECBVGHCB2FN49,4808.096542611306
SHOEHX7CGSEMUENU,2614.7193883125524
CRTEB774NHSDW3DV,2293.5662357032647
VLBEGZ7SZFZBUGBZ,6016.51002874949
BRAEGJFXGYFPGHYG,4776.078731552714
ACCEGKG4S4B7QGGT,1935.214123981395
BBAECKHYXGE3VJXB,1652.161734399182
BBAEDVYSEN75YZZ7,6591.264850960425
RTRDYZCGGJFBU6XM,3340.2263590590624
CAGEBTJBB5X8GCF8,847.3577208365676
HLUEJQ3UVGNXSPZG,7829.979233705357
NKCE8RB5WSWKJPFR,4021.4574094851246
BRAEDFYYKNGBGPF3,6643.026381832877
SHIE2CAJP6XBWPU2,3770.0148982745136
SHOE2GUJW6XNFG3W,602.4644866385914
TWCEJFXHGDSG5XZV,6815.462227363273
NKCE9Z2JYUYZ2JZ3,10411.635864245269
WATE54YZWYXR6Z7J,2451.3340209193743
SWTEEYFFFRWGKZR5,5769.905846248626
NKCE6NHRGQJHWFDK,4946.759563125702
NKCEYM3B6ZP3YSQQ,3660.864031074116
PAEE8AHWJWMDAXZU,7783.503339520612
RTRDZK8XCUEKZDFZ,584.9110733389031
TOPEHZMHJHEMRDHY,3006.3144896074296
NKCE9AZMPE3PJPEW,639.1375560042709
BRAEAR7WUYD3CZAT,2551.999010062714
BRAEG7AYZAQBS3EH,6202.761859279898
BRAEDQEEYYH4WRQK,4832.726523722856
BRAE4F8NCQJFTGEZ,5705.188817996135
MUGEACY87HUCUYCD,3702.766596438612
BOTEDSEN9ZSFUUAQ,755.7142989923627
WATE3GEYE8JQT7WM,5819.605725885848
TOPEB96CYHMPMDKH,2640.5869724922372
NKCE5QGT7GFDSUZK,1915.4557229432592
VESEGZRVWZEYTVMG,6869.653063623072
SCHE4YSTHJSYEJHJ,3022.2593778441433
KLSEGT5ZUGR9FQXE,6362.299633829563
NKCE79CGHYMSS7GH,3307.7164898971346
JEAE8CZGJ8PGGHRQ,812.2051951568186
SHOEC8QGWFF2VXAN,2928.0075474560686
SHIE6G75RNDQSGUQ,2033.622665590228
SHODZ5YHTEHZTR3V,4181.060140747378
ACCEKFVVZJMTYWPK,3760.7506809143897
DRPEHGFFGQTXK3E3,2947.676558237292
CRGE4XJBHZGHJYGU,7063.899517381594
NKCE9Q93F3HJYGZT,315.86078801477595
SNDEGJFV5J8CTGJV,8309.923769065172
SUDEHYGUMT6UGYAR,3398.0487604043597
RNGE7M92HQECSUYG,6555.576934720175
TOPE7ZHYDE2MKNHF,4033.3375544067508
NKCEBHGBEABMWDKA,5389.6551478050915
PACE7ZNHBP4FASAQ,2656.316776533909
NKCE7A3XXTTBHHC6,3932.5459277271175
WCKE2TFYTHBHTP5B,5139.109795842571
BRAEDTPDZSCRZCYG,5553.360042954655
SHOEBKEYSKS87GKG,3730.0136907558863
CAGDUGFYGG2KWWK7,10442.670559982595
SHODZDAE6FKCC8AH,578.0263561530671
SGLEGBV5STVHGKTD,5705.337322070729
RTREBVK9HX8XJH2T,340.2264689671309
PCSEAKVBGC7CJQZT,10465.409450322193
MATEB88T7MVJGSG5,5586.897444578871
WATDJYPXKHPPNGQK,7671.210206430055
BRAE8QNFFGWGG5MY,1911.28079772966
NKCDWBPZZSYWKHE9,1962.0448396144977
USGEJPQHT8YPZ7D8,3190.8659710093907
NKCEFKBYHXQ8VVF8,451.12811630679454
SHOE4JCEZDRSHC4S,3163.232695767226
ACCE9E2RT56M3GSU,4448.593108161059
CRTECN2QXQGJ7JZD,3706.365635378563
TOPEBS26V3JRYSF3,751.8195309590047
NKCECZNMRRVZ9YWF,270.6949661982989
CAGE75QCGVXYV78T,3041.958094243717
WATDG9F74GYWEH4U,1825.3234820832702
BRAE3WVQPYSZ54FF,6858.299016956431
SWSEBHCP9JC4GQKT,4521.769363764733
MUGEBJ7XAFVH25VD,2128.808653492554
LJGEATZRDCFAJGYZ,5767.299161062015
BRAEBXRB8GFZ6HM6,4342.18718154418
RNGEDAPFZWSSMHYW,1126.8136239196308
DREEHFABXP5AUZA8,5226.427078242842
RTRDFFYGJ4GNRSHQ,9830.612644032288
CBREFYM9TSSUHJSQ,2774.7164071686316
PBXE6EF4PSJX9WXH,4018.294334718078
CRTEHSS9UZJZYMZD,419.5193582161417
DRPEHYHG9YYHD2HH,4459.8456580360635
CAGE9AGR4VWWTDY4,7816.357504025888
AVCEJCJQWBYMNPGU,2084.342913936477
BRAE7T3WADAJU4ZS,2039.9267771361892
TPYEGGUFSKXJFYY5,7067.8127752409455
SUDEHYGU4GE9UCXJ,5672.043775921224
FABEB2TXH4MGQC2H,5076.503715188795
NKCE9G2BZAGKXPGY,4499.229248216967
TOPE8H5DJWGAY2CD,9515.13318426848
BBAEGGF3HF3ZPBVG,1648.2749762206765
ACCEC87TREZYJJPE,6526.4153525435395
DRPEHYHMEZHDYRK5,3924.635627519812
NKCE5VAAPVP5DGMZ,525.5394735863424
NKCEBZN92EJ7PDFH,3248.680188155699
ACCDXFPYT58AGGAF,7066.669790179235
MUGEGZUHX744RFEN,5665.559735651504
RNGE8Z3KSHGCMSCP,3120.555599062446
SHIEYZ3F3QWMYNEC,3197.542248375899
SHOEJCZ2JNGJSPEJ,8105.105692135829
CRTEB774RSGGQZ9U,3404.5581891019215
BRAE8AJZW5QBNWAZ,2264.309279394646
CRTECN2QZ8CWZEFZ,5583.23198930703
SHIE9FMZAH4U4H6Z,448.0378492207104
CAGE68FFYRMDRF3X,8960.823136755247
NKCE3GNVPGUYY8AZ,3368.21153147649
PCSE4ZQ8TRUZDMEU,1232.8326761662806
PACEC89YGNYZCMC4,773.7091952381251
NKCE9YX24KHRDNHG,3172.6640325712206
FABE88MGUBPCQWR8,2488.36788964408
ACCEH74HAGTY6W8P,871.7071349745133
NKCECGVARVRMARSS,6565.289653814028
CRTECN2QZXFVEPGG,4217.386332863463
NKCEC8AZQUFGUXGH,2113.7624442692136
SHOED6C5ZGCBKTP2,2760.4971377738125
RTRD7HN3BBE7G9YT,3496.58234191113
ACCEA8JPDNTF7NZN,1731.1552650670715
NKCEBHGBAFBCXXYC,997.4784151343763
PCSEC86VGEWVKHWZ,13750.011869329895
SHOE3URGYEVZ55GD,3086.3845411129387
NKCE9PFFQHU7GTU7,9529.53618137547
CRTECN2RCH9CG4SA,5947.4084594066235
TSHEHU5RWUGEAJFE,5331.944106455785
PBXE92G5YEA7JAHZ,5016.3105335152395
ACCE8XUCYRB9ATHZ,4266.889978429664
CRTECN2QWEDYMDNQ,634.9840670612399
PTPEYCF7GZU2T54E,2257.229692534293
SHOEC9FZ3BAF7ASF,4168.670657721056
CAGE7DSFQGVEGHC8,6146.00422389495
SHODUMFYWTPDYNX6,5170.5591018435225
ACCE6P3BBZD72UJ6,825.7052806245334
NKCEFG3CHGEHMRTD,3120.5230879349356
RNGEDAKBYYVCFWZP,7520.174451113375
TROEGZ65YHBQKG9T,5769.023263184551
BRAEDSKCXVNYXGA6,1480.7312304419793
NKCE9ZVGMHZVTF2D,4638.378930118855
WATDUKHHH4SQXDAK,5232.833347708768
CAGE745BJ67RZCRR,2616.3110578527644
PCSEAKVBNSFWGBGE,1233.7265992592843
TSHEHV9TPRUBUENE,4527.800710602391
SHOEY8RMVZV3UY3A,3944.553530392927
TOPEGWUTW6GWYSBE,2272.8845582691697
ACCDQDYBYVQZNHCH,8852.31165453017
MUGEBFGF6MDQGHBG,4157.377513239005
CAGE6HHHUHFQSAPW,481.96536024434977
RNGE7GVYAP66GRDD,4181.102054682306
PBXE5SUCYEBBSFXJ,10415.135034936182
BRAEBBMQZBZHCFAJ,4447.917802548233
BRAEAC839PBQV9KF,1125.9589634384538
BRAEAW9HT2EUZD3X,2100.3248068730386
SHIE2QTSMSXF9QAH,3648.052026030637
RTRD6FYYWFHEYJYE,5216.386948496331
CAGEFPY9ZSFFNVAW,9895.18781962601
ACCEGKTSGJEEVTZ4,961.6269273220847
AIREDJCGZN2HKZHJ,3231.4665375031486
BRAEA5MZ8VZHNGGH,7606.589319541173
CRTECN2QX53WHTKZ,2702.836195319214
JWSEBCY4HDWGJZBT,1394.813761187729
BRAEB2ZTVYY3UKWA,1803.6974660541368
WATDZMBRPYAYTP4G,7245.763761276144
TOPE7WAUFEYYDXKG,10097.344048442425
TSHE4DTF53HPYMU4,4187.144732398816
BLAEE3YXZGWWT8UD,6401.047440720847
RNGE7M925YCWZZRR,6812.515988908061
BKPEGXWHXG4GZWET,1104.2163052061323
RTRE8GJUFNETVUMZ,5245.682637480523
SWTECXPHFVTHWJF7,11152.070594563718
SHIECKYBNNY2BNZD,4255.616967967101
WATE7GP3JZMFEGZG,10981.987190367568
CAGE68FFHZRTSZS5,4233.827098310078
ACCEGYP2TMX2NUPH,5750.962716671867
NKCE9YFBBNJ82UVB,4188.8965076371305
HMBDRUCNJSJQRRGC,6807.535386340356
CAGE3GFTQ3UHZ4TC,840.3894218897702
NKCDTAXF2EYZ7MP8,2873.293143737185
LJGEYSUNTPQZG4ZG,970.1639732224514
TOPEGF4KEGGVMSXX,5346.715986476249
TSHECQKNFFER2ERM,3789.6436237192015
PBXE9YWGTS7NGYKT,2104.312675018556
WATDZ5HGXEYDHBWD,13104.761046186943
PRCDVFAFM2FPJBMZ,1702.5147820015995
PTPE2F33QGYXMHGW,3952.883749602171
KRTEJCZ4M7FD3NJS,2713.579971510269
NKCEAPCYFBP4UJ3V,3155.952884536237
CAGEBTJBRFGAUQQB,5135.577217332474
MUGEAGGKZFYBUMP9,2554.4290108931955
ACCEAZCVGGGWZGKU,801.5458568711801
CRTECN2QVV7UJQNH,4874.53654693356
NKCDXEGWS7VWXSEJ,2900.259623866669
NKCDY44FMPNQHFFN,1371.7849730765788
NKCE8JXS2AAKUGGD,3736.325859887873
RNGE88FRWWZECGGM,7240.308642635536
BRAE7GU9K3E2PWGC,332.31418144389653
VASEHU9W3N9RDPGZ,7366.23812556554
PCSEC86VSX45XVZS,12594.341497245969
NKCE49ATF8BFHDVP,1538.2429010580408
KTAEHETVCXXZRXGK,10247.04814596361
KTAEHE9HAED4VUQB,5518.987276096259
PACE472CMNPGQY2W,2792.4527852592937
NKCEAPCYFTHYVARD,537.4407822882266
SHODPH4GZWVXE5RB,951.8049211492247
BRAEB3KBY393GUHA,10521.657180498361
BRAEB2S8RZZRXMT3,2306.232767813135
PCSEAH5WWRYGEVGZ,7525.586945406427
NKCEAVZ3C9CRDB6Z,322.6548717318703
RTRDZTF9URF2UFPF,9319.1220081105
CAGE6HYJDNZJVADS,4643.840012330576
SWSEBHCPZGHMBKJY,3720.460112896683
ACCDQGVSDZ92ZWGW,3003.907314378362
NKCE4CSZUZWHUTFS,414.8671727434766
ACCEGKFHRFGN6XZB,853.1577441245496
BRAECGQ4GW73HJFV,981.1063729389748
CRTECN2QXZ9ETCGB,3713.138235738839
MUGE6A5HZUJ924WH,2484.478377524562
BRAEE6YMK83RB9MZ,877.4369173484279
TMLED6G5MJQGNZHS,4596.083785069266
NKCEFGFUZURHNH6R,3006.6981606216973
NKCE7ZPRQX9SBZXN,2458.560098630503
VANE3KUFUXF2CVHU,5333.054377670882
NKCED6EYN4ZPK9AA,8136.135272317133
RNGEDF5HDGKZGA3T,1227.0023222455104
ACCEAZCVVFPBJAGB,1177.0964142420237
PBXEDCSE8CHTATYY,4574.989120289601
TOPEFYB6HRPPCD8R,6911.1101754232795
RTRDTSBQW94HJ8VT,178.8301188817915
NKCEYGTGJ65HSJ9Y,2249.171386337416
NKCEFFFPGEJSTBJP,460.1784504670329
NKCDYASFYGXZESTM,3311.356394973835
NKCE6SR4H3EHXWNA,3769.4800617883425
AUDCY8T7KPEG3ZZF,6085.32576485005
NKCDWBPZCHZEYT7S,3436.797381896208
NKCDYARBFFBQYKFH,3778.6484177431153
TOPEBZYTWUYMJXSG,5174.755507470318
DRPEG3ZH7GJFFZDM,6331.62882977511
SNDE6KNAQN3GFRQG,7514.875152239928
WFCEHYZMGJQWVVZU,5611.987769179223
ACCEGZ6BRBTGQWZY,4048.7772715908764
CRTECN2QXH4N9WZS,2871.635504028609
PTPDZYCEDURXTYRF,2053.0390977877987
ARPEEMC95HMYAJNH,5446.7157347810025
SFFEGKYYDWTZTEQC,4292.5866386965745
PCSEC86VCFQYV6QG,6386.844419292596
BCHEHYMBZQ8ABUUY,1641.247183925829
RNGE87FCQJ9GRKWZ,4937.279882145492
NKCE5ZHWX6Z8PBFH,2068.6922017085462
BRFEJYHNGYSX9T9D,3304.366304206006
TOPE7ZHYQFFHPCBX,4775.126776765168
CAGED6YFBH8NZQM8,714.3962035667173
STREDF58JH3GQZF9,2662.309499466323
BRAEA5MZDQKHUQCT,3247.857541657142
MUGEBFGF6ZUHKH4C,618.5245882767263
CRTECYY4GFDJFKBD,4859.00579357868
WATDZRZGZAM7HDGV,6828.8334546394435
CRTEHSSCVTZ3DB72,1065.4549233147914
NKCDXZGUZKNYVXG9,11854.046094953846
TOPEBN6MZNGGZEMY,10950.841265292704
MUGEACY8VQRMM4FX,2404.6528284049423
NKCE5UY9HQTQ8TBG,7661.64683504242
SCHE4ZYTVE8DY5PP,3421.7354529855293
RNGE9GWPJH9MMNWX,5765.897756221827
CAGE8FG3CYVFG2GM,2738.882660632464
SHIEHXZMQPC4GT6F,892.3463310214586
ACBEHDU9Z9DGZP9Z,5264.425863909948
BRAE6KWFPZWJ2FHH,2022.4314800498266
TSHE8CAWEGE3CUPM,3653.2992025136055
SHIE9J6PFGP9DZAH,4115.139279755166
CAGEYFZWNCKDDXXQ,1237.8943890436874
JCKEEABZDWF9VU7N,7220.348024095089
SOPEJ7SCRS3SKFGP,4240.147856106716
WATE9MVXHMTCFZSP,722.2745252647065
CRTECN2QXMXFUYRD,1454.1829750851273
RNGE96Y49HCWGUGH,959.154667256476
BRAE9RDQYNWZBYJF,2031.5558303392725
RTRECFHX3TDFD9SP,8210.102417372007
BRAE59YTMB36ZVFG,8132.687942428497
ACCEGZ6B9MYUTYST,6266.82651409596
SHIEF8DUHZJP8MVC,768.8582458831162
LJGEG52SCZ5WZBKZ,4625.994490548652
SHTECN9HDECRYPF8,6915.350520688709
CSKEH3JPF4EJVBSF,6857.274256053379
BRAEBBYRYT9WDJRQ,996.1533733478798
SFFEGGJYFJWAV4HV,3629.5530095260096
CBKEHGUY3GEHDSFY,5518.321608826684
NKCE73V3DADAVHDU,3964.873755359782
TOPEGF6QDCGCHHXY,927.9066468004818
RNGE3YSWFWYYHNCA,5767.300069906325
NKCE8HSQJQBPRSGY,6221.133982332992
CAGDU9C3QVCBMQKQ,3483.993358771036
BRAEDQDFMNC6MQZW,1160.762487923833
SHOECB92BGNGSZGZ,668.3522945009993
DREEAVBXKQUUVJUT,4451.579117577301
WCKE2TFYZGPGDGGV,4265.088126593596
CAGE9AGRUGPHV5FM,6758.145713425457
BRAEBB6TT8GKVG8A,2168.0603428281365
CRTECN2QUCSMF4SX,2751.33877559808
BCHEHYUKDZZPZBH2,2378.7576815895995
BRAE8JUHJB794RZY,7380.990437288726
BRAE4DJMZCWYGDJU,5037.527900247727
GLSEJGVBRQMYV7NE,6956.687307671969
NKCE9Q93HRESPRBU,5901.949461175335
NKCECATQF8ZXGXJS,536.3649795479672
ETHEJG7NHGRFGHHK,11200.744386718721
NKCEASCZBAEB2Y63,2625.1403548372537
ACCDSY8ERUYRYSUA,1302.5397932103062
BRAEDH76V3J4FBWQ,6477.099749533387
HACEGPF9FJFJQU2R,737.1709790332478
ACCEGBTPV5PPBHVD,5778.045989317352
PCSEAH5WCDGS8YCZ,2668.5590929635805
RTRDRUZCPNJ3MTAT,536.3267091527727
PBXE68H4WBX5AFCH,3247.082495270592
RNGEHFDYHVSR3SMH,3037.5773012320274
DREEDR97ZHGNPWFR,5501.972534179527
